Username;Comment;Time
@aisyahiis3791;medi konnnnnnnnn;1 tahun yang lalu
@nieshaayu8330;bang beli gundam di bawah 100 dongg;1 tahun yang lalu
@KarYono-u6s;bang beli anime itaci bang;1 tahun yang lalu
@muhamadnur5749;"Asli mau nanya
Bang medy ngucapin ""gojo satoru"" berapa kali sih di video ini ?";1 tahun yang lalu
@underpressure-ops;"11:54 Gojo dibelah lalu dijilat. "" Ohh..wow....ehm...Enak sih"".";1 tahun yang lalu
@Rojeh620;Serius bang kiko jdi 10 juta;1 tahun yang lalu
@ALVARO707x;ᗯᗩᕼ ᗴՏ KIKO ᒪOᕼ ᗷIՏᗩ ᗰᗩᕼᗩᒪ ᗷᗴT;1 tahun yang lalu
@SenseiAxel;9:08 9:09 jijik batt gw;1 tahun yang lalu
@sipa791;Mauuuuuuu beli banget yg 28000 😭;1 tahun yang lalu
@niaramadhani1275;Kerenn;1 tahun yang lalu
@ariepermana9503;potek dikit ga ngaruh;1 tahun yang lalu
@LUTHFI2002;Bagi dua#kikoenaktahu;1 tahun yang lalu
@panzsikma2106;Ya alloh kiko mahal banget;1 tahun yang lalu
@hendabarawu7978;Bg klo udah 10 jt subs unboxing apa bg?;1 tahun yang lalu
@sandiudana1227;""" kaya ada rasa kekalahan :)""";1 tahun yang lalu
@rokhmatanfathonahmafulah3839;Apa arti yowaimo?;1 tahun yang lalu
@alfathanathaya1383;Mungkin jadi kiko satoru😂😂😂;1 tahun yang lalu
@creamsream;Pinter bgt bang medy review yg lagi hype;1 tahun yang lalu
@creamsream;ASTAGA APA INIII;1 tahun yang lalu
@KuloMawon-uz3gr;Kiko kan dah kebelah kok masih aja di produksi😑😑;1 tahun yang lalu
@amirulzahprasetya6701;Sedang menunggu mainan gojo versi Kiko😂;1 tahun yang lalu
@sofyanhalim1727;Gojo sekarang setara mi gelas😂😂😂;1 tahun yang lalu
@uzumakiboruto1899;Yg terakhir mirip sih dengan yg di manga terbaru;1 tahun yang lalu
@kittenscream;BANG UDAH BANGG😢😢😢;1 tahun yang lalu
@MUSAPAT;kikoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo;1 tahun yang lalu
@AyahMiziana;Ajig gblk tll.. ending taiiiiiii.. bgst emg.. 😂😂😂😂😅😅😡😡😡😡😡😡;1 tahun yang lalu
@Riderampas;Pantesan paje gambar gojo diml😂 ternyata;1 tahun yang lalu
@almander5158;Yang terakhir paling mirip dah, mirip sama nasibnya Gojok :v;1 tahun yang lalu
@bayusutikno636;Gojo 10 jt adalah gojolas 😅;1 tahun yang lalu
@kacangpolo3182;Terakhir nyinyir;1 tahun yang lalu
@ineedinsfire1448;Gelaaap gelap...😂;1 tahun yang lalu
@ALBYWINSPECTOR-wc7vh;Bang coba beli mainan di pop mart;1 tahun yang lalu
@patatto6162;Windah gimmik gimang medy gimmik mainan😂😂;1 tahun yang lalu
@GadingelfahriElfahri;Bang tadi gua lagi nonton tiba tiba lu sudah bikin Vidio 😅;1 tahun yang lalu
@MuhammadAliefAqiefBinFau-dp8dg;ya;1 tahun yang lalu
@muhammadrafael4081;Ada yang kebelah dua gak bang?;1 tahun yang lalu
@raziq968;Bajunya sama tuh bang sama kayak punya gua😅;1 tahun yang lalu
@ammarmelonn3212;Coba reviewnya sambil di tutup matanya bang;1 tahun yang lalu
@hendryseptian7210;Bang gak Review mainan ZD Toys lagi kah;1 tahun yang lalu
@bebanlo1706;ya menit ke 10:23 yg tidak ada detailnya itu titiknya ngk di pasang😂;1 tahun yang lalu
@RnggaKz;Kiko di warung juga banyak bang;1 tahun yang lalu
@AURA_ARIL02;Hubungan nya sama sama cool bang;1 tahun yang lalu
@aldiahmadfauzi211;Eitss bagi dua;1 tahun yang lalu
@HANAGUMILAR;"iklan anjir kiko mah cuman se 1.000, gojo tampa kiko bagaikan unta terbang ; ]";1 tahun yang lalu
@EKOMELOTOT69;Kiko enak tau;1 tahun yang lalu
@Bamsdance79;Bang sukuna nya juga dong masa gojonya aja;1 tahun yang lalu
@hilmanaldiyana.nugraha;@mendyrenaldy gojo enak tau;1 tahun yang lalu
@Rizaldotid__;Gojo, enak tau;1 tahun yang lalu
@dedarusalam6983;Rasa kekalahan 😂;1 tahun yang lalu
@Pengguna_Facebook;menyesal gw nonton sampai habis ternyata ada secret ending;1 tahun yang lalu
@DamarSuci-ez9ib;Suee Endingnya Kiko anjir;1 tahun yang lalu
@pariedbaginda234;Bang coba riveveiw buzzmod lagi dong bang;1 tahun yang lalu
@dytakartika7677;Emang ada ya es kiko 10 juta?;1 tahun yang lalu
@rioredriderioredride5450;Bang udahhh banggg😢😢😢;1 tahun yang lalu
@ndle8931;bangke part akhirnya;1 tahun yang lalu
@Ferdi.72;860 SAJA;1 tahun yang lalu
@Jejakedit;"Harusnya si ilham ngomong , "" bagi dua dong bang "" 😂";1 tahun yang lalu
@Youta-162;Gojo jadi kiko;1 tahun yang lalu
@bbaechu6511;yowaimo;1 tahun yang lalu
@Sseraphim12;"Bjirr pesatir handal :v

Tiddaaakk jngan kau ingatkan lagi aku dengan kiko bang ,aku benci kiko !!";1 tahun yang lalu
@Satorugojoooooooooooooooooooo;Di mana beli kiko 10jt bang;1 tahun yang lalu
@risdihairulan8926;Refyu kakashi;1 tahun yang lalu
@srl5021;Gimick tros, pdhl penasaran bjir;1 tahun yang lalu
@bocillucknut1006;jingan malah spoiler seharga 10 juga;1 tahun yang lalu
@brogas181;Ending yg sangat apa wkwk;1 tahun yang lalu
@muhammadraffaasmara452;Gila scam kah?!😮;1 tahun yang lalu
@CAZAN337;"Bang medy pernah makan kiko gak
Kata nya kiko sekarang harganya 10 juta🗿";1 tahun yang lalu
@ARFANMaulana922;Halo bang sehat selalu ya semoga makin semangat amin    😊😊😊😊;1 tahun yang lalu
@romansyah282;Bang coba beli mainan tokito muichiro;1 tahun yang lalu
@asadmuhammad46;emg ya manga berpengaruh sama harga pasaran, kiko aja smpe jadi 10juta harganya 😂;1 tahun yang lalu
@renataaurellialaksita6195;10 jt spoiler!!!!;1 tahun yang lalu
@Maldika33;Ending yg sangat ASudahlaaaaaahh...;1 tahun yang lalu
@Vxinz7;Kiko enak tau🗿;1 tahun yang lalu
@sainnftharley;busett, 10 jt feeling gw udeh ketebak, ada firasat buruk🗿;1 tahun yang lalu
@isroriyatulmiraj9900;"Tau gitu gojo di seal ajaa selama"" nya, trus ada yg ngeluarin mainan gojo ver seal😂 biar bisa akuu simpen :3❤";1 tahun yang lalu
@NabihaML;Harganya gojo mahal gara2 dia udh jadi kiko udh mokad wkwkwkwk;1 tahun yang lalu
@fiqrihasbullah2923;Wihh mantap bang udah mulai review nendoroid;1 tahun yang lalu
@ridomussofa9716;Dikittt lagiii 3jt subscribe;1 tahun yang lalu
@ViencherVitalis-yp7zm;Bang unboxing figure megumin;1 tahun yang lalu
@mizuki3215;YowaiMo~;1 tahun yang lalu
@tifaniaalika353;Awalnya senyum senyum sendiri akhirnya nangis nangis sendir;1 tahun yang lalu
@rifalnugraha4361;Bwang udah bwang saya fans gojo juga masi gak Terima sama ch kemarin, ini malah diingetin lagi :'(;1 tahun yang lalu
@yudhiasaputra8557;Sengaja ya bikin aku marah?;1 tahun yang lalu
@rizkyaditya9767;Bang coba kakashi hatake ganteng pasti;1 tahun yang lalu
@Merry_Christinee;Tumben ga ada 500 orang bla bla blaa...;1 tahun yang lalu
@WOwe_e;Es kiko mahal sekali;1 tahun yang lalu
@sunnardi7540;Ganti tonto pacar kmu;1 tahun yang lalu
@yuhadbaehaki6224;Aku paham mksudmu bng;1 tahun yang lalu
@bocilkematian6785;Taiiiiiiiiiiiii😂;1 tahun yang lalu
@DeoDel2125;Bangke gw skip ke menit yg 10jt ternyata sama aja kta di tiktok sue;1 tahun yang lalu
@darmakusumayudha1632;eit kiko dulu🤣;1 tahun yang lalu
@otamegane48250;husbumu terbagi dua dek... 🤣;1 tahun yang lalu
@Rizzzzzzzzzzzz7777;Anjayyyyy dikit lagi 3jt subscribe semangat bang 🔥;1 tahun yang lalu
@YanHott;Plot twist di atas plot twist 😮;1 tahun yang lalu
@dhaqiibrohim;Dede inoen Mark 2..😂😂;1 tahun yang lalu
@FatCat-t9u;kiko nya banyak jenis sekarang ☺️;1 tahun yang lalu
@gunturpramono2294;Kegocek wkwkwkwk;1 tahun yang lalu
@imaru_2052;Kiko 10 juta😂;1 tahun yang lalu
@EdwinIsanRivaldiEIRivaldi49;yg murah² cakep tuh, bisa di jadiin hiasan meja kerja, jadi kalo di ambil sama ponakan ya udah 😂;1 tahun yang lalu
@mazzwayne;Ettt bagi duaa....;1 tahun yang lalu
@fkgaming2988;Waduh;1 tahun yang lalu
@halimali7662;Sudah fans gojo duga pasti akan seperti ini😢;1 tahun yang lalu
@idho6150;"""ES KIKO , ENAK TAUUK""";1 tahun yang lalu
@raveyagami2518;Paraahhh mennn 😂;1 tahun yang lalu
@stefanusbagasdc5359;saham kiko naik gara2 gojo;1 tahun yang lalu
@CMLchizmedialucu11;Sekali kali unboxing mainan statue yg harga 25 jt sampai 100 jgn mainan perempuan mulu laki dong seperti franz sanjaya 😂;1 tahun yang lalu
@aldhikaaditya2286;"Bang unboxing kartu Naruto kayou dong bang 
Pliss";1 tahun yang lalu
@PrasOwO;"Siapa yang suka es kiko ☝️😆
11:48 Etss.. Bagi dua ✌️😁";1 tahun yang lalu
@JMMMYYY;Bang coba beli rc termahal;1 tahun yang lalu
@ikrommuafwan5278;Bang review megazord power rangers wild force;1 tahun yang lalu
@muhammadragil3608;Next mainan king sukuna;1 tahun yang lalu
@dragonblaz;gua cuman beli 300 ribuan pas dulu skrng malah jadi hampir satu jt😅😅 tp gak bakal gua jual ampe gojo nya jadi langkah baru gua jual;1 tahun yang lalu
@Alonkbhizerbhizer-od5rn;BAGI 2🗿;1 tahun yang lalu
@Kayy-To;Dari pada beli gituan mending beliin aku pulsa 200ribu🗿;1 tahun yang lalu
@arsi5589;spoiler;1 tahun yang lalu
@singularityv8701;harga kiko ternyata bnyak variasinya yah 😂;1 tahun yang lalu
@gaming_indonesia5779;Mending beli yang harga seribu an yg bisa dibagi 2;1 tahun yang lalu
@jagadsuryamaulana2455;ayo dikit lagi menuju 3jt subscriber bang🎉;1 tahun yang lalu
@fathanwinardi1925;Entahlah jokes gojo 10 juta kok masuk ke gw yaa sampe ngakak pas dibuka malah es kiko😂 ,gojo sakiko itu mah bang medy bukan satoru ,eitss bagi dua😂;1 tahun yang lalu
@Bayo.z;Faktanya gojo msih hidup tpi di episode berikutnya 🙁;1 tahun yang lalu
@SheldaPatricia;kali ini rahim gw anget si;1 tahun yang lalu
@ALVARO707x;ᗷᑌKᗩᑎ ᘜOᒍO ՏᗩKIKO TᗩᑭI ᘜOᒍO ՏᗩTᑌᖇᑌ😂😂;1 tahun yang lalu
@Mynameiskenn;Anj rasis lu😢;1 tahun yang lalu
@aboutsia;Ya Allah bang... Udah bang...😢;1 tahun yang lalu
@angeline103;udaah seneng di awal ehh..ada kiko termahal sedunia!;1 tahun yang lalu
@asepbos-jk4th;gojo yg pertama lucu banget bang gw jadi pengen beli dah;1 tahun yang lalu
@maulmjolnir;"Fans GOJO di akhir video :
Kok MENYERANG 😂😂😂
Review yang di luar Nurul,di luar akal Fikri 😭😭😭";1 tahun yang lalu
@muhammadfaza8085;Aaaa ayng gojo ❤;1 tahun yang lalu
@yesikaww;Bang siap siap di samperin sm gojo krn udh nge prank 100.000 penonton😭😭😓😓;1 tahun yang lalu
@animehouse6419;Bang medy cuma mampu beli kiko. Dan mainan dojo itu minjem dari teman😂 klo udah selesai kontennya dibalikin ya bang 😂😂😂😂;1 tahun yang lalu
@Chiidoorii-toyib;Kiko maksudnyA bang;1 tahun yang lalu
@acwhel;JAHAT BGT ENDINGNYA 💔💔💔;1 tahun yang lalu
@ygy961;Bang bisa dibagi dua enggak?;1 tahun yang lalu
@AbangKyyy;Sudah kuatkah akunmu 🤠🥀;1 tahun yang lalu
@radithyazidanpradanapradana;Semoga 3 Jt subs;1 tahun yang lalu
@BPLHMICabangKuningan;"Lu beli mainan jutaan kaya gitu duit darimana bang??
Aneh gua serius, duit gua 1 bulan aja 2jt, gila cuma buat beli 1 mainan.
Terus enggak masuk akal juga gaji lu dari YouTube, wkwk
Pengen tau aja";1 tahun yang lalu
@KuroShiroZero;Kiko rasa gojo😂;1 tahun yang lalu
@dandigunardi;"yg pertama itu nama aslinya rukappu atau look up figure, harga aslinya ±500rb 

kalo yg di review bang medy itu mainan versi KW nya, kalo yg original size nya lebih gede & detailnya bagus + kepalanya bisa puter kiri kanan atas bawah bawah 😀👌";1 tahun yang lalu
@dhimasyovioktavian2654;Bang udh bang 😢;1 tahun yang lalu
@rakhaaditamais;sus nying kwkwkwk;1 tahun yang lalu
@suul16;Awokawoka kiko;1 tahun yang lalu
@ZHIENDs;Awas bang di report mbak² pecinta gojo(es kiko);1 tahun yang lalu
@yor_rex;Cis 🤨📸;1 tahun yang lalu
@darksouls7691;KW gimana orang gak ada merek nya 😂;1 tahun yang lalu
@dandigunardi; @darksouls7691  maksudnya bootleg, atau apapun itu [pokonya bukan original];1 tahun yang lalu (diedit)
@Reviewer_Game;​ @darksouls7691 butut memang butut o;1 tahun yang lalu (diedit)
@Fauzan-BS;Lawak dek;1 tahun yang lalu
@sukunabee; @darksouls7691  merek aslinya rukappu/look-up, bisa searching di google aja:) kalo yang direview ini versi kw;1 tahun yang lalu (diedit)
@prodkeyzerdagoat;Iyakah? Perasann kek ga ada beda;1 tahun yang lalu
@Jkt-y5b;Gj;11 bulan yang lalu
@dandigunardi; @Jkt-y5b  elu;11 bulan yang lalu
@ns1256;"Iya bener.. Rukapu (lookup) itu mahal woy apa lagi punya gojo. Harga yg asli mirip2 sama kek nendoroid, bahkan bisa lebih mahal wkwk

Oiyaa yg asli pake kardus woy packaging nya-.-";10 bulan yang lalu
@BroDiedOnAnCrash;Yg g percaya sih,Karna g punya dan iri wkwkwkw;7 bulan yang lalu
@SudianDian-f3n;😅;1 hari yang lalu
@cielock_;Apakah mas mas ini pengen diserang sama pasukan cewek cewek pecinta Gojo;1 tahun yang lalu
@Jaimededevangel;❤❤❤❤❤;1 tahun yang lalu
@alvinoghali316;Anjjjjj;1 tahun yang lalu
@-humans-;Njir kiko harga 10 jt;1 tahun yang lalu
@ennurkholidah4635;Suka banget ama gojo satoru bagi dong bang yang paling murah;1 tahun yang lalu
@Meta-AI-id;ETS BAGI DUAAA!!!🗿🗿;1 tahun yang lalu
@user-ballglobe1;Bng kok gk ada Kiko harga 1.000😂;1 tahun yang lalu
@Alvnir;bisa di potek gk bang;1 tahun yang lalu
@taylorjibb;Yang 10 juta spoiler buat yang ga baca manga;1 tahun yang lalu
@nanangprabowo2162;Masa iya di potek kaya es kiko;1 tahun yang lalu
@UcupOverpower-u1i;Kiko satoru😅;1 tahun yang lalu
@robetwardah4974;Wah mau 3jt subscribet nih😁;1 tahun yang lalu
@lukmanpro;Gelap bro gelap;1 tahun yang lalu
@erikpriyanto9055;Well, that's it, that's not it, then;1 tahun yang lalu
@ahdaslebew0994;11:19 Gojo separuh moment🗿;1 tahun yang lalu
@Apap_Gaming;bang Medy kenapa gojo bisa liat ya? kan mata nya di tutup;1 tahun yang lalu
@azzurama;sudah kuduga;1 tahun yang lalu
@ERLANGGA.GAMING-c7i;Bang beli mainan batman arkham night;1 tahun yang lalu
@CreamyHazelnutLatte;Next luffy sih bang, termurah dan termahal;1 tahun yang lalu
@nicholaslienandjaja1815;Kiko, enak tahu!;1 tahun yang lalu
@nicholaslienandjaja1815;Next: Review mainan Genshin Impact atau Arknights;1 tahun yang lalu
@Arlaa20;Kayaknya enak yg harga sepuluh jt😋;1 tahun yang lalu
@brodyart8139;Sarkas Mulu lu bang;1 tahun yang lalu
@kitchenhousearabianfood8559;YO WAI MO;1 tahun yang lalu
@kitchenhousearabianfood8559;Di bantu hajime;1 tahun yang lalu
@kitchenhousearabianfood8559;Dan sukuna mati di tangan itadori;1 tahun yang lalu
@kitchenhousearabianfood8559;Pakai teknik kutukan pembalik;1 tahun yang lalu
@kitchenhousearabianfood8559;Gojo masih hidup;1 tahun yang lalu
@EMPAN_Z;Mainan ke 3 aku bacanya mantan ke 3😅;1 tahun yang lalu
@aqilaputrianjani8374;Pliss jangan bilang gojo es kiko gw sebagai wibu tersakiti, buat yg belum tau gojo itu idup lagi ya kalo mau tau lebih lanjut silakan tonton sendiri di chapter barunya😊;1 tahun yang lalu
@kohaku238;Bang udah unboxing gojo satoru special chapter 236;1 tahun yang lalu
@genaldirf;09:56 bang gua tadi nonton speaker nya keras loh di depan keluarga gua.. kacau dah;1 tahun yang lalu
@rehanwicaksnaa2710;Perbanyak konten ginian bang;1 tahun yang lalu
@oraclousearlygems;ter bait 😅;1 tahun yang lalu
@kitchenhousearabianfood8559;Dah jadi es kiko wkwkwkwkw;1 tahun yang lalu
@funny-cats-576;Wah ripiw mainan jujur kasian🗿;1 tahun yang lalu
@Ferdysix;Kiko enak tau 😜😜👈👈👈;1 tahun yang lalu
@OppoA71-ue1xc;Kiko nya gojo panjang banget yang ada di bawah gojo anu anunya;1 tahun yang lalu
@나TERY;Kiko enak tau😊😊😊😂;1 tahun yang lalu
@tioamanda6772;Kaneki kun dong bang;1 tahun yang lalu
@Konkuro873;Arti nya Lu dapet 10 juta dr kiko bang 🤣;1 tahun yang lalu
@craft271alt;Di manganya dah jadi kiko;1 tahun yang lalu
@Toaster426;Mimpi kamu nak,bangun dah siang ini;1 tahun yang lalu (diedit)
@aqilaputrianjani8374; @Toaster426  anda bukan wibu hanya wibu yg tau;1 tahun yang lalu (diedit)
@Toaster426; @aqilaputrianjani8374  Udh ah bangun,dah malem,mimpimya sampe sini aja nak;1 tahun yang lalu (diedit)
@phantom14127;Jarjit Gojo : Hina aja terosss;1 tahun yang lalu
@DarmanDS;Malah spoiler 😢;1 tahun yang lalu
@KopiAAALLLZZZ.;Bg plis bahas sesi kayak gini tapi versi one piece;1 tahun yang lalu
@MisterCrizzID;Wah itu gojo palsu bang yang asli mah es kiko;1 tahun yang lalu
@lelouchvi6531;anjir awoakwoakwoak nice joke;1 tahun yang lalu
@Knphaa;UDAH CURIGA EMANG PAS PACKAGING NYA KOTAK!;1 tahun yang lalu
@zahraariansyah3013;Bang sesekali ultra act ultraman tiga sesekali ultraman lah bang;1 tahun yang lalu
@FIKRIMeem;Takut gojooo;1 tahun yang lalu
@KhoirulIkhsan-zh6jn;Ending yang sangat baik 😅;1 tahun yang lalu
@alippp;Kiko satoru😂;1 tahun yang lalu
@adrianalfahri8946;Kalo yang ini bisa jadi kiko gak bang;1 tahun yang lalu
@LightCrystal.;Unboxing dan review shf Ultraman z delta rise claw dong bang;1 tahun yang lalu
@Ndoo947;Upss bagi duaa😅😅😅;1 tahun yang lalu
@ananthaturpranata6353;Bang coba beli iPhone 14 pro max tapi kecil bang berani gak;1 tahun yang lalu
@mesper1255;Es kiko juga bisa harganya sampai 10jt 😂;1 tahun yang lalu (diedit)
@bayusatrio2927;Harga segitu untuk sebuah kiko si ga worth it ya menurut gw;1 tahun yang lalu
@OrayKadut-dz2fh;Untung gw lansung skip jdi gk rugi nontonnya;1 tahun yang lalu
@AbizarRhamdani;Ending yang sudah kuduga;1 tahun yang lalu
@satriazaky;Habang wibu suka nonton anemia;1 tahun yang lalu
@ghinarii;Njerrr gua kira beneran ada yg 10jt. Tau nya wkwkwkwk bangsul😭;1 tahun yang lalu
@craft271alt;Yah gimana lagi,dah jadi meme;1 tahun yang lalu
@gunawanrinaldi1713;Aaaa ayang gojoo akyuu❤;1 tahun yang lalu
@noviantobp9999;Itu yg 10 juta Es Kiko benaran dong. Kirain ada Gojo Satoru yg kebelah jadi dua spt Kiko 😂😂🤣🤣;1 tahun yang lalu
@dodolgarut2822;gojo kw ituh gojo yang rill tuh kaya es kiko;1 tahun yang lalu
@GZ56MR;Gojo kiko enak gojo😂😂;1 tahun yang lalu
@chelsykurniasari5990;Reviwe si mayed kiko + dpet minum es kiko;1 tahun yang lalu
@MarinaKasim-l7p;Bang Gojo Versi Kiko Ada Gak;1 tahun yang lalu
@yt_thewinner7978;Bang beli mainan Goku Ter mahal;1 tahun yang lalu
@bololonajwua;Kiko enak tau!😁😁😁;1 tahun yang lalu
@monnn.10_;4:31 jokes bapack bapack xixixixi;1 tahun yang lalu
@shenone2387;Baru tau kalo harga kiko naik drastis 🗿 sampai 10 juta😶;1 tahun yang lalu
@nrhabibi7972;kiko dibelah sama kek gojo yg matinya kebelah awkwkwkkw;1 tahun yang lalu
@akhmadmustofa5972;rc excavator bang;1 tahun yang lalu
@mr.e5376;Medy renaldi gk kenal sama koboi🗿;1 tahun yang lalu
@matsumiofficialchannel6713;Gua udah tunggu abg review karena fans gojo;1 tahun yang lalu
@Rahmatsumartis;Kiko Satoru 10jt wah Murah   banget mending beli es kiko aja lebih murah buat kalian hehe;1 tahun yang lalu
@abdulrazakbaharom166;Bgg u boxing yuta donggg😢;1 tahun yang lalu
@jancukwikwik8293;oi;1 tahun yang lalu
@hafiz123fasn;Gw baru gambar kiko harganya 10 juta 😢;1 tahun yang lalu
@satriamusyaffaisraibrahim7136;Among us 10 juta?;1 tahun yang lalu
@Mizzhere4;Itu kiko kalo bawahnya di diriin terus atas nya di tidurin makin keren bang😂;1 tahun yang lalu
@aqilaputrianjani8374;Ayang ku itu;1 tahun yang lalu
@aqilaputrianjani8374;Gw sebagai wibu tersakiti bg😅;1 tahun yang lalu
@ova1166;Sudah kuduga bg med😂;1 tahun yang lalu
@mustainmustain8784;Es kiko;1 tahun yang lalu
@MA-EN;bang, ada figure gojo yang torsonya dicopot jadi dua ga?;1 tahun yang lalu
@Comebackkatana;500 orang yang mau jadi gojo satoru absennn;1 tahun yang lalu
@KenzStoreUye;Mamah mw kiko🤤;1 tahun yang lalu
@bangaldi8469;Wkwkwk es kiko😂;1 tahun yang lalu
@myyda-yq7te;Bang lhu ada dendam ama apa laki gua😭;1 tahun yang lalu (diedit)
@Hirohitkw;Kiko Satoru;1 tahun yang lalu
@HollowPurple78;Gojo separu;1 tahun yang lalu
@KenzStoreUye;Kencangkan sabuk pengaman, bocil gojo akan menyerang;1 tahun yang lalu
@OkairaEgCuluk;9:59 'bikin rahim cewe cewe anget' tu maksudnya gimana ya?;1 tahun yang lalu
@arhliaamrkl1086;bang....😅😥;1 tahun yang lalu
@mhnchannel9828;Pdhl nnton smpe akhir biar liet gojo 10 jtnya njir :v;1 tahun yang lalu
@AnAnda_2169;kiko enak tau;1 tahun yang lalu
@yantutut;kurang figma sama sh figuarts;1 tahun yang lalu
@frozzts2785;Kiko enak tau.;1 tahun yang lalu
@Balriq;Akhirnya liat nendo di channel bang medy 😂;1 tahun yang lalu
@kviongaming1254;Ngapain mahal² beli kiko 10,000,00 juta kan 2.000 udah bisa dapet 2 kiko😊;1 tahun yang lalu
@daffabasyaasyah5229;Bang udah bang;1 tahun yang lalu
@naufalzahran4595;Mantaap;1 tahun yang lalu
@yafizafrhan;Ending yang meng kiko kiko 🤣🤣🤣🤣🤣;1 tahun yang lalu
@DYRROTH_NO1;BANG MINTA KIKO😅;1 tahun yang lalu
@dimaswahyuoka601;bangg, review sukuna dongg;1 tahun yang lalu
@verlyrevarina8266;Inget kiko inget gojo😂;1 tahun yang lalu
@LeoNrdo19;Ini kan 3 sampai 5 mainan, kenapa ga dipisah aja kontennya? Apalagi yg diatas 3 juta, kenapa harus disatuin? Apalagi yg threezero biasanya dipisah, dan lagi kalo ga dipisah jadi kurang rasanya, terlalu buru buru;1 tahun yang lalu
@gungbram8328;Aduh sayang banget beli itu soalnya ga bisa jadi es kiko😂😂 mantap videonya bang gw suka semoga subsnya bisa mencapai 3jt subs;1 tahun yang lalu
@senoxtheare;Bang tutor buat kiko vanila;1 tahun yang lalu
@Onoystory;Perbanyak lg konten seperti ini bang , buat referensi kita🎉❤;1 tahun yang lalu
@fannykumel;YOWAIMOO;1 tahun yang lalu
@nadnadhia;Yang kemaren inumaki viral tangannya buntung skrng dia juga ikutan buntung jadi kiko 😭;1 tahun yang lalu
@KurniasihKurniasih-fx9ld;Woawo huhahahahahahahahahahahahahahahahahahahahahhahahahahahahahahhahahahahahahhahahahahhahahahahahahahhahahah;1 tahun yang lalu
@tigerbaygaming;ending yang...udahlah;1 tahun yang lalu
@JustsaidGG;Kasian tukang kiko malah jadi kiko😢;1 tahun yang lalu
@TONGKRONGANGAMING1ND0;wkwkwkkwk kiko gojo bakal idup lagi sih soalnya dia belum menentukan arah tujuan hidupnya selatan atau utara. Gojo mati masih memiliki rasa penyesalan karena belum melihat kekuatan terhebat dari sukuna. BTW pas kashimo dateng ke medan pertempuran kok badan gojo gaada ya apa lagi proses pemulihan hmmmmmm🤔🤔🤔;1 tahun yang lalu
@PanarangMusik;Ending yang membagongkan;1 tahun yang lalu
@DavidARD28;Kiko Satoru waw artikulasi cukup memanjakan mata bisa di patah juga jadi 2;1 tahun yang lalu
@Dharmaaaa.;Eitss bagi dua🗿🗿🗿;1 tahun yang lalu
@FauzyDicky;Kak beli kepala megatron aku lihat di tik tok ada orang pakai kepala megatron;1 tahun yang lalu
@Bapakmu7;Yang Nunggu Endingnya🗿;1 tahun yang lalu
@nadnadhia;Gojo ku di unboxing 🤩🤩;1 tahun yang lalu
@TamaSigmaReal;Next versi yuji bg med;1 tahun yang lalu
@bayugatra7970;Wkwkwkk pentilll;1 tahun yang lalu
@sebastianmeli9223;asmus toys > threezero;1 tahun yang lalu
@zakyannoval2877;Telat;1 tahun yang lalu
@oktamonr;mainan gojo di warung , cuma 2.000 bang, terus biasanya ada di kulkas dan bisa di bagi dua, dan juga bisa di makan mwehehe;1 tahun yang lalu (diedit)
@TantaTanta-ow6cx;Woddy buntung mn bang😭;1 tahun yang lalu
@ClouDy_said;Buset es kiko sekarang kok mahal banget ya😅;1 tahun yang lalu
@nurelly5892;Bang itu beli cuma kardus doang;1 tahun yang lalu
@RaihanZabirAffandi;Yg penting mah kiko;1 tahun yang lalu
@ZakyRefiansyah-pp5pr;Ending nya es kiko wkwkwkwk;1 tahun yang lalu
@Clannnt;duh gojo si koki;1 tahun yang lalu
@BagasSuzakwan;Pin gw bang;1 tahun yang lalu
@VendoZuela;Varian baru kiko hasil collab ama jjk;1 tahun yang lalu
@RRAS_1;Yaelah gw kira unboxing figure ternyata cuma unboxing kiko💀;1 tahun yang lalu
@zakyforever;Wah ada kiko😂;1 tahun yang lalu
@alonelowongan8527;"Di spoiler "" bagi 2""😂😂😂";1 tahun yang lalu
@megawati4486;Bang berani gak beli byeblade vakyrie yang asli;1 tahun yang lalu
@pelukisterkenal983;Kiko sirkus harganya 10 juta ternyata;1 tahun yang lalu
@sumirahbunawi7775;Mahal amat kiko;1 tahun yang lalu
@mikazugaming5555;Bang review mainan Mikey tokyo revengers dong😅;1 tahun yang lalu
@Xynnna15;Emang ada yaa?;1 tahun yang lalu
@oktamonr; @Xynnna15  kiko;1 tahun yang lalu (diedit)
@jenny-iy1nu;kikkkoooooo????, bagii duaaaa 2222;1 tahun yang lalu
@Zanx673;Sudah kuduga akhirnya🗿;1 tahun yang lalu
@OWISATORU06;Ending yg membagongkan :v;1 tahun yang lalu
@borneoarmando;gw ngelag trakir'' gw kira di tipu teryata ytta;1 tahun yang lalu
@irvanbayuanggara4477;Ooeee;1 tahun yang lalu
@rizkifathurrahman5831;dari pas bagian review threezero gojo aja gw udh gak yakin masa mainan 2jt an mau di include di satu video kyk gini apa gak sayang gitu? pas review Yuji sm Naruto aja videonya sendiri. gimana pas bagian yg 10jt coba? eh gataunya 👀;1 tahun yang lalu
@DeniSaputra-bt4rx;Jangan sampe 10 juga kalo bisa sampe 20juta;1 tahun yang lalu
