Username;Comment;Time
@denis.setiawn;Kerja di BI adalah doktrin/harapan dosen2 ilmu ekonomi ke mahasiswanya 😁;1 tahun yang lalu
@NF-mg3xo;"Nanovest bebas biaya transaksi whattt???
ada saham luar juga.
Tok dalang bilike: uyy mengerikan😱";1 tahun yang lalu
@imanion;Aaaaa singkat bangetttt... huhu... makasih ilmunya bang ferrrr....;1 tahun yang lalu
@hilminurseptian8039;Sumpah bermanfaat banget bang;1 tahun yang lalu
@jonpaul3868;Nutrisi (untuk kesehatan), hukum, ekonomi ama filsafat.. itu 4 ilmu yg orang mesti tau apapun pekerjaannya;1 tahun yang lalu
@mutiarapilianing466;makasih bang, keknya guru ekonomi sma gue harus ngajar kek gini deh dari pada teks book yg panjang 😂 Soalnya gue dulu selalu remidi pelajaran ini 😂;1 tahun yang lalu
@alfianbima9112;Lanjutin, gue tunggu gong nya 😂;1 tahun yang lalu
@najmudinadin3148;Endingnya jadi ga bang?😅😅;1 tahun yang lalu
@Khoiriwargasipilreal; @najmudinadin3148  Setelah kuliah,  gurus perijinan, rekom surat, dan sejenisnya ternyata ribet…. Pernah ikut honorer daerah tp, g bisa krn saya terlalu idealis akhirnya keluar….  Dah lah memutuskan g mau dan gak akan pernah jadi pns meskipun banyak yg ngajak untuk balik lagi, di masa2 sulit… tetap g mau…. Sampai sekarang Aktif di affilate tiktok, Alhamdulilah bisa hidupin keluarga;1 tahun yang lalu (diedit)
@ianchocsss;Belajar dari fundamental ny dulu.;1 tahun yang lalu
@Randy_Satria;"1. Kenali hukum Ekonomi
2. Kenali Pasar
Itu aja udah😂";1 tahun yang lalu
@kigenterkusnodirejo763;Bang bahas videografi lagi dong;1 tahun yang lalu
@stevencahyadi5643;Setara 3 sks nih;1 tahun yang lalu
@whinnc;bang tiktok resmi dilarang jualan  gimana pendapat abang;1 tahun yang lalu
@zili_haqi;"bang suaranya kok jadi kecil?
ganti mic?";1 tahun yang lalu
@nneee125;next supply and demand mas fer;1 tahun yang lalu
@Trevor-z7b;Wah PIE, semester 1 nih, jadi kangen masa2 awal kuliah 😀;1 tahun yang lalu
@hengkykurniawan8437;Thank a lot bang, kebetulan saya sedang studi ekonomi. setelah menonton vt ini pemahaman saya tengang ekonomi dasar semakin kuat🤩;1 tahun yang lalu
@ajungcroz1777;Bang ferry bahas bagaimana ekomomi bekerja dong;1 tahun yang lalu
@achanairdrop841;Siap bg, Terimakasih;1 tahun yang lalu
@dan_noo;"bang, maaf keluar dari tema, bikin Video tentang dibalik suksesnya OnePiece live action dan apa yg kurang dari LiveActionnya, nanti gw bayar pakai ""like 👍""";1 tahun yang lalu
@jumadi3380;Tidak semua orang memiliki privilege untuk belajar ekonomi secara formal😢😭;1 tahun yang lalu
@AR7_AR7;Njir konten iklan😂;1 tahun yang lalu
@MR.MOGU.88;"Membahas ekonomi - membuat rencana besar - merekrut beberapa orang dari beberapa kota - dan boom terjadi peram*kan besar abad ini.
Hehe";1 tahun yang lalu
@Ry_999;Bg ferry sy request bahas trading forex bang next konten;1 tahun yang lalu
@thespacevampire;bang fery kalo jadi dosen keren abis sihh🔥🔥🔥🔥;1 tahun yang lalu
@AuxiliumAmicis;Makasih banyak bang Fery, ini ilmunya sangat bermanfaat saya dari SMA kelas 11 Udah nonton vidio bang fery sampe sekarang. Isinya ilmu semua;1 tahun yang lalu
@zamzamstw2092;Terimakasih untuk ilmu yang bermanfaatnya..;1 tahun yang lalu
@adriandanielsaputra9527;Terimakasih bang;1 tahun yang lalu
@gloryezte9871;Kuliah matkul ekonomi dasar gratis dari bang feri.. terimakasih 👍;1 tahun yang lalu
@andikaputra4761;Referral codeny kok invalid gmn sih;1 tahun yang lalu
@riyantowargasipil;"Crypto Aset apakah memang se-"" . . . "" itu bang Ferry?
saya lihat orang2, influencers, artis, content creator dll semua membahasnya dan meng-""iklan""-kan aplikasi atau broker nya. dan orang yang saya kira gak akan ikutan2 pun malah ikutan2an juga mengiklan kan nya, yaitu anda bang Ferry. 😶";1 tahun yang lalu
@arifaja2580;Konten Beliau Ini Original Tdk Ikut Tren Sesaat, Tdk Terbawa Arus Mainstream, Bisa Mengangkat Tema Sederhana Menjadi Tontonan Yg Menarik Dan Berkualitas...;1 tahun yang lalu
@satryaaw24;thank you sir;1 tahun yang lalu
@49Shadow;Gara-gara MMT ya mas jadi buat pengantar ini?😁;1 tahun yang lalu
@Ikktsenn;Kalau Korut itu termasuk sistem ekonomi terpusat kah?;1 tahun yang lalu
@menjelangremang7361;"Kurikulum Ekonomi Waktu Kuliah:
1. Pengantar Ilmu Ekonomi
2. Ekonomi Pembangunan
3. Mikroekonomi
4. Makroekonomi
5. Ekonometrika
6. Sistem Neraca Nasional I & II
7. Ekonomi Indonesia
8. Ekonomi Lanjutan (Ekonomi Tenaga Kerja)";1 tahun yang lalu
@cal8338;Pernah lihat suatu video kalau di KPOP itu yg nerapin scarcity principle itu BLACKPINK karena dalam setahun cuma comeback sekali dan gak banyak aktivitas yg di ekspose seperti idol lain jadi terkesan eksklusive. Jadiorang nungu nunggu kapan mereka comeback karena demand nya sangat tinggi dan supply nya dikit maka sekali mereka comeback langusung boom gaada yg lawan pokoknya animo nya;1 tahun yang lalu
@hilmizulfan;coba bahas tentang kemiskinan struktural bang;1 tahun yang lalu
@Yaudahlahh;Menarik menarik menarikkkkk lanjut bangg 😢😢;1 tahun yang lalu
@terusanzues6571;Ilmu yg diajarkan di SMA, buat jadi pekerja. Kalau buat jadi pembisnis ngak diajarkan di sekolah, alias belajar sendiri. Jadi youtuber yg sukses, ilmunya diajarkan di sekolah atau di kuliah??? Saya yakin ngak. Ngapain sekolah ketika ilmu yg bro jelaskan bisa didapet dengan membaca? wkwkwk;1 tahun yang lalu
@naila3357;😊;1 tahun yang lalu
@deonion21;Tony stark?;1 tahun yang lalu
@079happy;Thanksss bang, konten lu berguna bagi kami yang tidak bisa akses ke pendidikan ekonomi. Semoga lanjut seri pengantar ekonomi nya.;1 tahun yang lalu
@dinuandinu;Aamiin ya Rabb;1 tahun yang lalu
@indrayanto8159;Terimakasih, ilmunya;1 tahun yang lalu
@rizqi009;Gue salfok sama buku multibagger di belakang, Soalnya baru aja liat iklan IG buku itu (entah bajakan atau asli). Emang sih belakangan lagi nyari buku about financial market buat kawan cuma gak nyangka aja liat lagi di videonya bang ferry, apakah ini pertanda? 😂😂;1 tahun yang lalu
@putratsalatsamunandar3308;"1. Pengantar Ilmu Ekonomi
2. Matematika Ekonomi
3. Pengantar Bisnis
4. Pengantar Manajemen
5. Pengantar Koperasi
6. Filsafat Ilmu
7. Kewirausahaan
8. Akuntansi I
9. Statistik 1
10. Etika Bisnis
11. Sejarah Pemikiran Ekonomi
12. Teknologi Informasi & Komunikasi
13. Pengantar Pendidikan
14. Strategi & Media Pembelajaran Ekonomi
15. Belajar dan Pembelajaran
16. Akuntansi II
17. Teori Ekonomi Mikro I
18. Teori Ekonomi Makro I
19. Sosiologi Ekonomi
20. Statistik II";1 tahun yang lalu
@musicchannel5300;Bang fer kalo boleh seminggu 2x bahas kelas ekonomi agar kita yg awam lebih melek tentang ekonomi baik mikro maupun makro, semoga di acc 🙏;1 tahun yang lalu
@fieganputra7823;Bapack-bapack ini sangat luar biasa...;1 tahun yang lalu
@gargantua12;Terimakasih om ferry ilmunya untuk ilmu ekonomi nya jujur gua nggk ngerti sama sekali dengan ilmu ini;1 tahun yang lalu
@asepmodif;Makanya dia bilang hasil dari YT kecil, sayang klo gk diambil hehe;1 tahun yang lalu
@user-nzxyejs;"Komunis ya ekonomi nya terpusat
Tapi kuba juga komunis, karena embargo USA, Pemerintah nya terpaksa membuat warganya buka usaha yg di kana sangat tidak cocok dengan Komunis, begitu juga dengan china";1 tahun yang lalu
@menjelangremang7361;"Tapi kalau kata guru gembul cukup nebguasai 3 hal:
1. Bagaimana mendapatkan penghasilan
2. Bagaimana mengalokasikan anggaran
3. Bagaimana melakukan investasi (?) Cmimw";1 tahun yang lalu
@ghifariahmad3098;matkul ilmu ekonomi sekali wkwk;1 tahun yang lalu
@Oemry;"Kurang 3 itu bg
21.Manajemen sumber daya manusia
22.pasar modal
23.ekonomi internasional";1 tahun yang lalu
@widodoakrom3938;Wah brp sks ini?;1 tahun yang lalu
@H2O5519;😂😂😂😂😂😂😂;1 tahun yang lalu
@anwaryusanto;hari ini kita sudah merangkum 2 sks ygy wkwkwk🤣;1 tahun yang lalu
@Bimbimlive;Peramalan bisnis;1 tahun yang lalu
@ghifariahmad3098; @Oemry  ekonometrika 1 ama 2 ?;1 tahun yang lalu (diedit)
@dzikrialhuda;Ekonometrika bang kurang wkwk;1 tahun yang lalu
@Sundaywithtenri;Kita belajar pengantar ekonomi 1 semester ya gaes dimulai hari ini🤣;1 tahun yang lalu
@faizfaiidzien5091;Gua punya semua bukunya😅😅;1 tahun yang lalu
@herwantoro6863; @Oemry  anak manajemen bgt ini;1 tahun yang lalu (diedit)
@pancehariyansya184;Begitu masuk di kelas akuntansi 1 di situlah kepala mahasiswa ekonomi menghitung 💸 yg gak pernah ada,,saya lulusan S1 ekonomi manajemen tapi begitu lulus dan melihat realita dilapangan langsung sadar kalo ilmu ekonomi yg dipelajari selama 8 semester gak ada guna dihadapan pemerintah dan oligarki;1 tahun yang lalu (diedit)
@maqmaqezzz;Tambahin, Bisnis Internasional, Perilaku Konsumen;1 tahun yang lalu
@up2u774;Per smstr brp sks bang?😂;1 tahun yang lalu
@massarr3929;Ekonometrika... :) dosen killer lagi..wk;1 tahun yang lalu
@katadafa;Perbankan, Lembaga Keuangan Non Bank, Kebanksentralan, Pasar Modal, Ekonomi Pembangunan,;1 tahun yang lalu
@AfghanyAditya;"ekonometrik 1
ekonometrik 2
ekonometrika terapan";1 tahun yang lalu
@sulistiotio9397;"​ @Oemry kurang 2 lagi:
24. Manejemen Keuangan
25. Bank dan Lembaga Keuangan Non Perbankan";1 tahun yang lalu (diedit)
@bariqahmad1279;Matkul ekonomi 😂;1 tahun yang lalu
@AbdulRohman-fi4ny;"​​ @AfghanyAditya  tak tambahin nih:
26. manajemen pemasaran
27. manajemen operasional
28. perekonomian Indonesia";1 tahun yang lalu (diedit)
@naufalalthaf440;Anjir ada matkul gw 😅;1 tahun yang lalu
@sinarmama6562;tambahin bang, Perpajakan;1 tahun yang lalu
@BelajarTutorial25;Manajemen pemasaran;1 tahun yang lalu
@BelajarTutorial25;Perilaku organisasi;1 tahun yang lalu
@BelajarTutorial25;Penganggaran perusahaan;1 tahun yang lalu
@kakikubesar3932;Pemasaran juga bang;1 tahun yang lalu
@yanariski9029;​ @Oemry jangan lupa Etika dalam bisnis 😅;1 tahun yang lalu (diedit)
@miftahulhuda27;😲;1 tahun yang lalu
@siladex-gaming;kurang ekonomi pembangunan sih😂;1 tahun yang lalu
@celiarose8791;​ @yanariski9029 nah penting tuh, banyak kasus etbis yg layak jadi pelajaran. Ga hanya paham ekonomi, nyari cuan dan cuan, tp ga lupa juga sama apa yg seharusnya dilakukan utk kesejahteraan sekitar;1 tahun yang lalu (diedit)
@naufalalif4493;Kurang ekonomi pembangunan wkwkwkk;1 tahun yang lalu
@rahmadrianzuhri9404;Ekonometri satu lagi;2 bulan yang lalu
@maulganzz7669;Perbanyak konten kayak gini bang, saya sebagai mahasiswa ilmu ekonomi merasa terbantu, walaupun masih dasar-dasar ilmu ekonomi, agar bisa memahami lebih mendalam.;1 tahun yang lalu
@adiyusufg;Bismilah kuliah di channel bang ferry;1 tahun yang lalu
@ankerer4110;udah kyk kuliah;1 tahun yang lalu
@hanifisnice1433;pulang kuliah ekonomi dasar terus nonton ini;1 tahun yang lalu
@twingtwingtwing;sering2 pak;1 tahun yang lalu
@bangJEjay;Bang saya udah nntn dan ngikutin chanel abang dari 3tahun lalu sejak lulus smk,yang bikin saya betah karna pembahasan soal ekonomi nya yang mudah dipahami,dan karna itu saya jadi minat ekonomi dan ingin belajar ekonomi, Alhamdulillah nya lagi tahun ini saya udah bisa kuliah dari hasil jualan selama 3tahun dan saya ambil prodi ekonomi Islam bang,semoga bisa lancar sampai selesai amin,dan makasih bang udah bikin konten yang menarik yang mengubah pola pikir saya yang tadinya nggak mau kuliah sekarang tau pentingnya terus belajar;1 tahun yang lalu
@rudyanto150;Makasih bang. Dilanjut ya bahasan dasar2 ekonominya.;1 tahun yang lalu
@hanschannel599;"gara-gara sering nonton saluran ini, saya jadi tertarik mempelajari ekonomi. saya senang sekali dengan adanya segmen baru ""pengantar ilmu ekonomi"" ini.";1 tahun yang lalu
@randica07;Bang bahas makro dong, butuh resource yang complify sama saham;1 tahun yang lalu
@royhanrs;bang ferry saran dalam video nya, kalo bisa ditambahin info graphic atau text kalo misalnya ada jumlah topik/kategori/inti. Kaya misalnya ekonomi dibagi 3, terus tambahin text nya 3 itu apa aja. Karna saya awam sekali dan harus replay2 biar nyerep. Semoga saranya membantu, semangat terus bang.;1 tahun yang lalu
@FarisThe87;claustrophobic;1 tahun yang lalu
@ahmadmuliawan0008;Akhirnya yang ditunggu-tunggu;1 tahun yang lalu
@isalutfi;Nah ini nih, gw lebih suka membahas hal yg ringan dan dasar lebih dulu. Menyimak. Terima kasih bro Ferry sudah berbagi. Salam sehat selalu!;1 tahun yang lalu
@sheptian69;Pekerja informal indo uda 20jt lebih yg sama aja pengangguran 😂;1 tahun yang lalu
@OneHero1;Terimakasih bang sangat membantu;1 tahun yang lalu
@malikHidayat;kurang panjang bangg. 20menit gitu minimal 😅;1 tahun yang lalu
@triambudi;pertama kali kenal chanel bang ferry gara gara nyari tutorial videografi, sekarang berkembang di banyak ilmu, trimakasih bang ferry;1 tahun yang lalu
@mansyahjr1447;Tetap konsisten berbagi wawasan;1 tahun yang lalu
@khairinazri;Terimakasih banyak bang fer, sebagai orang yg baru lulus di jurusan ekonomi konten ini sangat bermanfaat bagi saya untuk kembali mengulang pelajaran ekonomi, semoga channel ini terus berkembang dan terus mengedukasi masyarakat✨;1 tahun yang lalu
@gueinul5777;Gua simak sambil makan mangga.;1 tahun yang lalu
@massarr3929;Slmat datang dek... Siap2 aja;1 tahun yang lalu
@_yzaL;Wih keren lu bro...semangat bro;1 tahun yang lalu
@kakikubesar3932;Semangat gan;1 tahun yang lalu
@bangJEjay; @_yzaL  makasih;1 tahun yang lalu (diedit)
@bangJEjay; @kakikubesar3932  makasihh;1 tahun yang lalu (diedit)
@GenDigital4.0;Bang, negara kita sumber daya alamnya kan kaya. Kenapa pemerintah cuma bisa naikin pajak saja untuk cari cuan? Sampe2 sembako pun mau dipajakin 🤷‍♂️;1 tahun yang lalu
@GenDigital4.0;North Korea punya sistem ekonomi Terpusat. Segala kekuasaan berada di tangan pemimpin pemerintahan. Beda dengan negara kita, kekuasaan tidak hanya  berpusat pada penguasa pemerintahan tapi juga ada peran pengusaha. Lo punya komoditas, lo punya kuasa begitulah kira kira.;1 tahun yang lalu
@adityawardhana5103;Klo indo menutup perdagangan ama xina xomunis apa resikonya bang;1 tahun yang lalu
@PriyoView;Sebagai anak FEB menyimak dengan senang hati 😊;1 tahun yang lalu
@gatott884;bang gua serius nanya itu ruangan emang sesempit itu atau efek kamera? maaf baru nonton video abang;1 tahun yang lalu
@Fery_haryanto;Mas bikin konten teman makan lagi dong mas;1 tahun yang lalu
@adhehary903;Coba dong Bos Bahas BITCOIN, masa depan nya Kya apa nanti.;1 tahun yang lalu
@alv33;Ekonomi dan pulau rempang. Rempang bahas dong! Miris juga sama penduduk disana sudah jalani ekonomi dari dulu, demi untuk hidup masa depan. Sekarang tiba-tiba akan dicuri :/;1 tahun yang lalu
@adriangunawan1981;Terima kasih mas, nice video;1 tahun yang lalu
@apriyono5131;Keren bang gw anak IT berasa les ekonomi, dari segi penyampaian mudah dipahami trus analoginya simple dan bikin gw ngerti. the best pokoknya. ditunggu next materinya bang dari segment ini;1 tahun yang lalu
@anaktetangga;vidio yang keren lagi dari paman👍 untuk pernyataan semua negara serarang mengunakan sistem ekonomi campuran tapi yang membedakannya cuma adat, yang di maksud adatnya contohnya seperti apa ya paman?;1 tahun yang lalu
@kirimitohutomo4527;mantabb;1 tahun yang lalu
@FahmiAbdillah-s6x;gak semua orang paham fer, basic aja itu uang2 gua. kenapa pajak ribet banget. contoh aja uang perusahaan di transfer ke rekening pribadi, pribadi ke rek. ya walaupun itu bagi diri sendiri uang nya sama. tapi bagi orang yg paham keuangan itu artinya bisa beda. banyak pengusaha model gitu.;1 tahun yang lalu
@FahmiAbdillah-s6x;jadi mentri kuangan fer, haha;1 tahun yang lalu
@agamjuliardi2808;jadi inget kuliah ekonomi mikro wkwkkw;1 tahun yang lalu
@hafizal-wakil2581;Bakul kopi hadir slalu bang... TRIms ilmu2nya🙏🏻;1 tahun yang lalu
@bruhmoment9593;bahas mengenai aturan tiktok sekarang bg, lumayan bagus keknya;1 tahun yang lalu
@ioora251;"bg bahas tentang dasar"" menajemen keuangan dan akuntansi, karna banyak orang tertipu dengan ilusi laba perusahaan yang disebabkan window dressing laporan keuangan";1 tahun yang lalu
@Elaina-vr6gl;Inikan udah diajarkan di SMA;1 tahun yang lalu
@raihanfaturrohman6217;Bang bahas teori zig zag bj Habibie;1 tahun yang lalu
@user-nzxyejs;Justru sumber daya yang kaya menjadi momok yg membuat bangsa tidak maju karena apapun yg di tanam pasti tumbuh, pajak di buat agar uang negara bisa di kelola untuk membuat fasilitas, memang benar agak besar, ya mau gimana lagi, pemerintah kita begitu. Selagi besar ya pajakin;1 tahun yang lalu
@GenDigital4.0;"​ @user-nzxyejs  itukan menurut ente ngab, seharusnya negara harus bisa kelola sumber daya alam kita sendiri, bukannya korporat yang kelola.
sawit, karet, emas, batu bara, beras, hasil-hasil pertanian dan peternakan yang di produksi di tanah negara siapa yang kelola ngab?
Itukan seharusnya negara yg kelola biar ada komoditas negara supaya negara punya cuan.";1 tahun yang lalu
@user-nzxyejs; @GenDigital4.0  apa ada negara yg kaya sda sukses di ASEAN?;1 tahun yang lalu (diedit)
@rifkyrevenges6609;Pengen bang ferry ngomongin interest atau bunga atau riba , dan kenapa di islam sangat2 dilarang;1 tahun yang lalu
@Joy-___-4-1;Bang bahas buku belakang lu dong yang multibagger;1 tahun yang lalu
@ivanmatondang7113;Ada buku multi bagger karya rivan kurniawan;1 tahun yang lalu
@ibnuubaydilah3120;Apa perlukah intro kah buat Sekmen ini?;1 tahun yang lalu
@yunitawulandari9702;Punya temen FB yg sangat anti pemerintah, dan merasa seperti paling pintar tentang ekonomi,, krn pas harga minyak goreng mahal, katanya dia kalau jadi presiden akan menghapus ekspor, biar harga2 pada murah.,,  dan aku yg membaca captionnya hanya bisa melongo😅;1 tahun yang lalu
@wahidmustafazain3252;Bang Ferry, bahas Black Economy. Dan Judi online masuk black economy, kah? Dll;1 tahun yang lalu
@badiuzaman403;Keren bang ferry ditunggu episode berikutnya 😮;1 tahun yang lalu
@BaimHafy;Tambah materi nii. Pas banget gw kelas 10 Dan materinya scarcity;1 tahun yang lalu
@inanakhmadsulaiman2618;"Kebetulan saya juga lulusan Ekonomi bang. Saya sepakat bang Ferry berniat menambah amal dengan memberikan ilmu yg bermanfaat supaya org Indonesia lebih melek Ekonomi, tidak cmn mau yg instan dgn Judi Slot. Tetapi, kalo boleh saran bang. Mungkin setelah abang menjelaskan secara sederhana, bisa d tambahkan istilah ""keren"" nya dalam ekonomi. Kaya barang tersedia itu istiahnya Supply, kemudian permintaan pada barang namanya Demand. Jd atleast ketika bsk lg abang jelasin, udah pada ga roaming tuh sama istilah2 yg Ekonomi bgt. Dan d tambah mungkin bisa d berikan contoh kongkrit d dunia awam terkait Demand Supply tsb. Overall, well, Tetap semangat semoga berkah bang !";1 tahun yang lalu
@yansfasri;Semoga segmennya panjang;1 tahun yang lalu
@ridhopaneorq6293;Padahal ada Sistem Ekonomi Islam/Syariah bang;1 tahun yang lalu
@eriewh5922;Ekonomi itu yg bnr pemerinta hrus ikut ngatur tpi yg positif conto d usa negara yg maju kyk g2 pemerinta menjaga dan melindungi ekonomi penduduknya conto waktu tiktok masuk Amerika pemerinta bnr2 melarang tiktok kren psti mempengaruhi penjualan market  ddi Amerika. Sdng di indo kita impor beras pemerinta diem aj gk nglarang itu yg bikin negara indo tmbh ancur woi pemerinta jngn koruptor aj pikirin tu perut rakyat mu;1 tahun yang lalu
@biawaksalto1352;BREWOKMU KEREN BANG 🔥🔥🔥🔥🔥🔥;1 tahun yang lalu
@Carlos.724;Sering sering bahas ilmu ekonomi bang;1 tahun yang lalu
@asbakrokok7906;Nanovest bisa deposit pke kripto ?;1 tahun yang lalu
@xbdp3-01-mochamadrizkihida8;Buku pengantar ekonomi yang bagus apa;1 tahun yang lalu
@bimzzxyy;❤❤;1 tahun yang lalu
@muhammadzikir3970;Mantap;1 tahun yang lalu
@bulukunu1;4:49 mirip ericko lim sekilas😅;1 tahun yang lalu
@mahmudseptiawan9929;"Sering"" bikin konten mikro makro ekonomi bang🙏";1 tahun yang lalu
@inanakhmadsulaiman2618;Dan kebetulan saya org Ekonomi yg  bekerja di Perusahaan Negara yg mengurus terkait urusan Demand Supply bgt 😅;1 tahun yang lalu
@Moumourrs;Mantap ada segmen inii;1 tahun yang lalu
@Bepek;Wihh,sejak kapan ada ikon CTD?;1 tahun yang lalu
@ajifaisal5787;Kalo kuliah kan bisa habis beberap sks ini mah. Sekarang cuman nyimak di yutub;1 tahun yang lalu
@weare1368;Konten yang ditunggu;1 tahun yang lalu
@yudistiragilper;BANG FERRY IKUT SERTA DALAM MENCERDASKAN KEHIDUPAN BANGSA 🇲🇨🇲🇨🔥;1 tahun yang lalu (diedit)
@AlvinNuryadi-f9u;👍;1 tahun yang lalu
@alwanfarras9991;Crypto scam bang ferry;1 tahun yang lalu
@febryroyani1298;Lebih dalam lagi bang, sya di SMA pelajaran ekonomi buruk sekali pengajaran nya.;1 tahun yang lalu
@isminuraziz6875;Tolong bikin playlist ya bang. Tolong playlistnya yg rapi perihal bahasan ini. Terima kasih.;1 tahun yang lalu
@Jordankefasjp;Keknya buta warna lu malah membuat ciri khas tersendiri di color grading dan lighting konten lu bang wkwk, pada nyadar gasi? Great content tho!;1 tahun yang lalu
@isminuraziz6875;Abang ah kayak sanji kan itu janggutnya. Kebetulan suka banget sama vins sanji nich❤❤;1 tahun yang lalu
@why0094;Agak ragu dan skeptis soalnya harus menyertakan data bribadi saya rasa cukup dengan alamat rekening saja sudah cukup, karna yang namanya kripto mainnya transparan. Tapi yah mungkin om feri bisa menjelaskannya lebih dalam;1 tahun yang lalu
@ahmadbaedowi1794;Iya bang saya setuju banyakin konten kayak gini yang basic² nya aja;1 tahun yang lalu
@adintadarmawan6127;Mau kasih salah satu contoh, saya hidup di desa dan banyak penduduk yg bekerja sebagai petani. Menurut saya, beras menjadi bahan pokok kebutuhan pangan masyarakat Indonesia. Kalau semisal diterapkan dalam sistem ekonomi liberal/pasar, menurut saya setiap petani mempunyai peluang besar dalam memperoleh hasilnya, karena balik lg bahwa beras yg dihasilkan dari tanaman padi yg ditanam petani merupakan bahan pangan yg pokok. Namum dalam realitanya ada intervensi pemerintah (mungkin saja) yg menyebabkan para petani kurang dalam kesejahteraan. Contoh saja petani harus menerima harga jual, harga bibit, harga pupuk, dll yg sudah ditentukan oleh pemangku pasar. Sehingga menurut saya ini menjadi dilema dalam perekonomian di Indonesia khususnya para petani, mengingat sumber daya manusia maupun alamnya yg  sebenarnya sudah sangat mendukung.;1 tahun yang lalu
@onggiedanny;"Wihhh, keren 
Edukasi mengenai ekonomi tapi pakai penyampaian yg mudah dicerna.
Bravo bang";1 tahun yang lalu
@tjoey2112;"Tumben di bawah 10menit 🤠.
Bro nanovest bisa di pakai di luar indo ?";1 tahun yang lalu
@bima_101;"Gw bingung apakah sistem ekonomi suatu negara dengan sendirinya mengikuti ideologi suatu negara atau sebaliknya?
For Example :
Ideologi dan falsafah negara kita adlh Pancasila sistem ekonomi kita kecendrungannya adalah campuran (classic : Keynesian). Idealnya-kan pengaplikasian sistem ekonomi pancasila. Atw memang belum ada kajian ttg sistem ekonomi pancasila. Bingung gue.... ☕";1 tahun yang lalu
@yohano1305;terimakasih ilmunya bg ferry;1 tahun yang lalu
@kupugamingzone;"Mantap bang, serasa ngulang dari semester 1 lagi, dan bersyukur bang ferry membuat segmen ini karna waktu semester 1-2 kemarin masih belum begitu paham tentang dasar"" ekonomi, 😅😅😅";1 tahun yang lalu
@rzfikar2865;Bang bahas jga cara pengunaan atau tutorial apk nanovest.;1 tahun yang lalu
@Jordankefasjp;Bitcoin masih punya future menurut gua, kalo crypto lain iyasih mostly scam;1 tahun yang lalu
@syarifairlangga4608;"Karena ada pemain dan monopoli bro.
Gua ga brani nyebut karena mereka backingnya punya kursi.
Cuman ya begitulah indo tanah ketidak jujuran";1 tahun yang lalu
@rommycomrade6286; @syarifairlangga4608  well swasta rasa pemerintahan, pemerintahan rasa swasta, mudah mudahan ga ada koruptor yang merasa miskin jadi nya dia korup atau orang miskin yang bisa seenak jidatnya membuangnya sampah ke sungai dan melanggar ketentuan umum lainnya hanya karena dia miskin dan tidak merasa dirugikan juga jika dia merugikan pihak lain nya.;1 tahun yang lalu (diedit)
@BastenSidabukke;Setuju sama Salah satu netizen ini;1 tahun yang lalu
@donot1654;Nahhh komentar macam nii bang;1 tahun yang lalu
@cryptopromo7178;Dilepas pasar bisa kalau harga naik pasti banyak JD petani supply JD banyak harga turun. Sebenarnya sih lepas pasar murni paling bagus yg penting jgn ada konspirasi kyk saling tahan produk;1 tahun yang lalu
@VioleEvy2298;"Negara kita itu aneh cuy.

Lebih rakus dibanding Liberal, tapi ngatain liberal wkwkwk.

Liberal emng ancur, tetapi mereka tuh ngasih seluruh hak yg sama kesetiap orng yg mau berusaha, di indo kebalikannya (gak semua) wkwkwk";1 tahun yang lalu
@adintadarmawan6127; @cryptopromo7178  oh iya, masuk akal jg;1 tahun yang lalu (diedit)
@adintadarmawan6127;​ @syarifairlangga4608 bener bro, sulit memang;1 tahun yang lalu (diedit)
@adintadarmawan6127;​ @VioleEvy2298 iya bro;1 tahun yang lalu (diedit)
@mujjexradio7160;Betul bang. Kebanyakan mafia nya;1 tahun yang lalu
@Banxbanx99;"pgn lepas dr penderitaan? ya berdiri sendiri dg bertani secara organik, masih lebar pasarnya tuh dibanding pupuk kimia. dg catatan bikin sendiri divisi penjualan jangan asal jual ke pengepul bisa anjlok harganya 😊
jangan mengeluh pupuk organik tu mahal. petani sukses tidak membeli pupuk tapi bisa produksi pupuk sendiri, dg begitu lebih bisa mendalami profesi sbg petani. bukan petani judi, bukan petani instan yg bulan ini panen bulan esok gagal panen 😂";1 tahun yang lalu
@masdev8781;"kalo saya justru lebih setuju harga beras di kontrol pemerintah. kenapa?
agar harga beras lokal stabil dan mampu di beli. persaingan pasar beras dunia seperti dr viet dan thai yg harganya murah dan bagus akan memukul beras petani lokal.
contoh kasus adalah kedelai/tahu tempe. bahan baku tempe kita kedelainya impor dr amrik. punya amrik lebih bagus dan lebih murah. punya kita jelek dan mahal. bayangkan kalau beras impor di pegang swasta, harganya di obral semau dia untuk memukul beras lokal.";1 tahun yang lalu
@RamahLingkungan-eo2uw;Aku setuju dengan contoh yang diberikan ini;1 tahun yang lalu
@daemonx8314;negara kita harus di tata ulang bro;1 tahun yang lalu
