@CaylinMcQueen-d1r;Akhirnya yg di tunggu2😁 𝗪𝗘𝗧𝗢𝗡𝟴𝟴;5 hari yang lalu
@CandiceMay-f9i;Begitu mantap! Bermain di Weton88, rezeki pun mengalir dengan deras!;5 hari yang lalu
@KernsDamien-e7l;Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu;5 hari yang lalu
@SeatonBlackmon-x9q;ke 3 bang ,salam jepe Weton88;5 hari yang lalu
@BarneyTavian-e4x;👍 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 👌;5 hari yang lalu
@OrnelasTabatha-m9j;Ada notif langsung nonton 😂😂 soalnya habis jepe di WETON88;5 hari yang lalu
@MathewsBain-y3w;Rezeki dari Weton88-bikin hariku lebih bermakna, terima kasih!;5 hari yang lalu
@LaughlinSisson-f6z;Class bos🚩 𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 gak ribet depo cepat dan wd lancar;5 hari yang lalu
@GlasgowDeanna-f9h;mending bang coba di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 selama ini di bayar wede w !! gak pernah bermasalah;5 hari yang lalu
@BrattonMessina-b4j;Berkah rezeki hari ini berkat ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,puji syukur!;5 hari yang lalu
@indomie_seleramu;bang spiker nya lupa di tes;5 hari yang lalu
@AnaiPonder-r4f;Cakep Kali 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, Bravo..;5 hari yang lalu
@JonatanFletcher-o2r;9:11  bang tadi jam segitu menang besar w di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩;5 hari yang lalu
@McConnellSalmon-b7l;Memang web terbaik se asia gak salah pilih cuma 🚩Weton88🚩 yang bisa gni !;5 hari yang lalu
@KalobSamuel-u5j;Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴;5 hari yang lalu
@JosefYounger-s5m;Semangat bang buat konten nya 😊Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe;5 hari yang lalu
@HerreraHarley-j5t;Nyimak abang , Weton88 Cair mulu 😁;5 hari yang lalu
@ThurmanGlenn-e3u;Luar biasa! bang video kamu !! ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 terpercaya 5k jadi 1jt;5 hari yang lalu
@TatiyanaMarilyn-x7b;Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu;5 hari yang lalu
@MaryShelton-y1k;jepey gmpng banget di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ⭐;5 hari yang lalu
@KristynMoss-k4r;Keren banget! Menang banyak di WETON88,auto liburan mewah!;5 hari yang lalu
@BrieannaCorrine-x9d;Semangat bang buat konten nya 😊Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe;5 hari yang lalu
@MauroKang-q2q;Terbaik ❤ memang kak , salam Weton88;5 hari yang lalu
@KoreyArron-f7y;jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴⭐;5 hari yang lalu
@CeceliaKinsley-r6w;Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu;5 hari yang lalu
@Gaizka0916;Liat di stream showspeed;5 hari yang lalu
@PecintaTimnas-w3c;😂hp yg di beli ishowspeed kmren ,hp lipat canggih china;5 hari yang lalu
@jinjindemian8299;hadeew keluar lagi hp;5 hari yang lalu
@EvanAsima;50 jeti🗿;5 hari yang lalu
@hrnxs;"- masih 90hz
- gak ada ip rating
- chipset masih 7nm
- 5G nya gk bisa cm bs 4G
- gak ada google
- harga mahal

Hp ini emang bukan buat gw 😢 

Mgkn seri berikut nya lbh oke";5 hari yang lalu
@huaweinova27;Sebagai pengguna Huawei saya rasa Huawei hnya tinggal nunggu waktu aja buat numbangin android dan google apalagi secara hp2 di Indonesia bnyak yg pabrikan cina pun untuk app gallery dan harmony Os sudah makin mateng;5 hari yang lalu
@medyarama;OS nya gmn?;5 hari yang lalu
@artzchannel2549;50jutaan aja, cukup buat dp mobil..🗿;5 hari yang lalu
@marvilemahareshi8230;Gila, foto siomay aja jadi estetik banget 9:10;5 hari yang lalu
@komentatorhandal5903;Kelemahan hp lipat adalah kabel flexsibel cepat rusak;5 hari yang lalu
@royanfirdaus3365;Nonton ny dari huawei matepad 😄;5 hari yang lalu
@didandidan7789;Lg nunggu komen netizen kaum mending2 berantem ngebandingin sm hp merk pujaan mrk...dhal mrk berantem gtu ga dpt apa2 😁🤣;5 hari yang lalu
@wkardita;Nunggu second;5 hari yang lalu
@Wil90story;Techno jg. buat 🎉;5 hari yang lalu
@allams2;masa depan 2 in 1, tablet sekaligus hp;5 hari yang lalu
@RidhoS-g2v;Liat harganya langsung pengen beli😁;5 hari yang lalu
@vincenthandoyo418;ini yang d beli di vlog ny ishowspeed ya?;5 hari yang lalu (diedit)
@syafriantoboy5460;𝔾𝕒𝕤 𝕜𝕒𝕟;5 hari yang lalu
@snsvhitam6594;wah habis ini beli 3 ah biar seperti ishow speed;5 hari yang lalu
@rudysaputra3652;Insyaa Allah kebeli sebelum kiamat;5 hari yang lalu
@terezaerista5182;Tim yg langsung jual motor buat beli ini;5 hari yang lalu
@ninarosminawati8439;Nunggu bang david review honor 200 pro;5 hari yang lalu
@adimasariefrahman8555;Tolongggg itu kamera sama layarnya cakep bgt gilakk ❤❤😭😭;5 hari yang lalu
@aansaputra3870;Wajar di kelasnya gak ada pesaing jadi semuanya gak di masukin.;5 hari yang lalu
@hrnxs;@aansaputra3870  iya bner ibarat nya test the water dlu atau liat sikon;4 hari yang lalu
@heyholetsg0;ngimpi.. orang tertarik huawei aja yg ditanya pertama aplikasi google 🤣;4 hari yang lalu
@rizalhidayat1034;Gw nyari aplikasi buat ngetrack progres gym aja ga ada di app gallerynya;4 hari yang lalu
@gusrai05;huawawawei hawaii, ngipi dulu nyaingin sumsang / pixel / steve jobs, teruslah bermimpi huwawawai hawaii:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-purple-crying::face-purple-crying:;4 hari yang lalu
@rootte4m296;huawei laku karna laica, Skrg X MAGE KAGA LAKU 😂;3 hari yang lalu
@huaweinova27;Sekarang mungkin semua menertawakan Huawei tapi mreka lupa sejarah Nokia dengan Symbiannya dan Blackberry dengan BBMnya Huawei memang merk biasa tapi bisa membuat Amerika panik sampe harus melakukan cara kotor dlm berbisnis;2 hari yang lalu
@1212ImAnubis;"​ @huaweinova27 Kalau Huawei bisa menciptakan ekosistem seperti android, saya yakin developer app akan banyak masuk.
Well, memang masih pengembangan tp progressnya bagus.
Kalau iPhone jangan dihitung, dia mah paling tertinggal tp ngaku paling berinovasi. Tuh Samsung baru rajanya inovasi yg baru pas jd saingan, buat penelitian teknologinya saja triliunan mereka keluarin. Model layar lipat & tembus pandang mah sudah lama mereka buat. Untungnya Samsung & Huawei jg kerjasama, korsel & china lg mesra2nya sekarang. 😂";2 hari yang lalu
@huaweinova27;@1212ImAnubis  tapi apple paling pinter dlm marketing cuma modal  gengsi sama opini aj bnyak konsumen yg percaya bahkan rela ngeluarin duit lebih cma untuk beli Hp batangan😅😅;1 hari yang lalu
@milevien;indonesia mah air PDAM bocor aja dibilang air berkah HAHAHAH;5 hari yang lalu
@mahesah.0247;Bang coba bahas hp smangsum s 25 edge;5 hari yang lalu
@Chu_Wie_Lan_Sheng;sama2 pernah dijajah jepang. Satunya sudah berani fight lawan amerika, satunya masih rnyembah gus2an...wkwkwk;5 hari yang lalu
@amg2306;buat yang mau boikot produk amrik boleh dicoba nih😁;5 hari yang lalu
@allengkachannel5038;Hahaha gak punya chrome 😂;5 hari yang lalu
@tukangsound;Lanjut vivo v50 lite mungpung masih hagat;5 hari yang lalu
@lupamandi7582;BACOTAN PENS PENS ODDO,OVIV SAMA SING SUMSANG MESTI . BAGUSAN  ITU,MENDING BELI INI . 😂😂 . HEH LU TAU NYA BRAND CUMA ITU ITU DOANG . KEMAKAN RAYUAN SALES YEEE AP SALESNYAA 😂😂😂😂;5 hari yang lalu
@japjungho4645;Itu murah njirr.. di China aja ￥23,000. berarti sekitar 52jt.;5 hari yang lalu
@yuutakazama7657;Tim yg kerja keras buat keluarga 😤;5 hari yang lalu
@yogoprabowo8187;Ada yang mau beli ginjal?;5 hari yang lalu
@XZCJ;cuma bisa menonton 😌;5 hari yang lalu
@SintaHartono-p9e;Kalian belum keren kalo belum main di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】.;5 hari yang lalu
@yantomurtawi6490;tunggu yg 6 lipat😂;5 hari yang lalu
@bayugantengpasti;Alhamdulillah setelah menanbung 6 bulan sekarang sudah bisa kebeli hape poco x7 pro 😚;5 hari yang lalu
@IndahKristanto-q3y;Cuma di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 sering kasih bonus.;5 hari yang lalu
@AyuGunawan-f8c;Ga sia sia coba main di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】.;5 hari yang lalu
@MayaSeptiani-o9p;Orang kantor aku semua udh join di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17;5 hari yang lalu
@dhedyapriyadi;Tadi lihat di sinetron Rcti si Angel Karamoy kayak nya udah Pakai Hp ini.;5 hari yang lalu
@NurDewi-x9b;Yang butuh hiburan di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】.;5 hari yang lalu
@BagusSeptiani-m4q;Udah paling bener main di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】.;5 hari yang lalu
@veterinarianputra8383;Ngeri amat kameranya;5 hari yang lalu
@FitriKartini-d7e;ubur ubur ikan lele, 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】 nih lee!.;5 hari yang lalu
@MayaOktaviani-m9r;Aman?⭐𝘼𝙇𝙀𝙓𝙄𝙎17 udah pasti teraman!.;5 hari yang lalu
@AhmadSari-n8q;⭐𝘼𝙇𝙀𝙓𝙄𝙎17 tempat tergacor.;5 hari yang lalu
@AgusKurniawan-u9q;Penasaran banget deh sama A̳̳L̳̳E̳̳X̳̳I̳̳S̳̳1̳̳7̳ .;5 hari yang lalu
@DenMaSabri;Kena banned malah op 👍🏻;5 hari yang lalu
@nuryadisyahputra5901;ok;5 hari yang lalu
@imamgaje9116;Gw baru aja liat speed review ini😂;5 hari yang lalu
@duminkancil8273;BANG TOLONG REVIEW HP REALME GT 7 PRO DONG BANG;5 hari yang lalu
@NikoFendi;Gpp punya ini sekali presentasi pakai hp ini. penawarann premi 500 juta per tahun 😅;5 hari yang lalu (diedit)
@ToniAyuningtyas-f2w;Aku udah ajak temen sekantor loh buat main di 𝘼𝙇𝙀𝙓𝙄𝙎17.;5 hari yang lalu
@mahkavloger;Langsung beli ah.....;5 hari yang lalu
@PropagandaZlucifer;Harga nya 100jt cok bukan 50jt;5 hari yang lalu
@tokpedpojokaquatic;🤯 luar bisa by China ini;5 hari yang lalu
@maretaputra1565;Bang review VIVO X 200 ULTRA, udah rilis itu... 🎉🎉🎉🎉;5 hari yang lalu
@BayuPuspita-l8h;1 2 3✌  𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】lagi bagi bagi rejeki.;5 hari yang lalu
@veterinarianputra8383;Drpd iPhone 14 promax 1 TB 35 juta😂;5 hari yang lalu
@anggasyahputra1973;Tim yang cuma nonton doang beli kagak.;5 hari yang lalu
@YogaAnggraini-i3h;Ayo dong, main di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】, biar nggak bosen!.;5 hari yang lalu
@AldiSantoso-b2t;Orang kantor aku semua udh join di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17;5 hari yang lalu
@maretaputra1565;Di compare pake ultra ultra yang lain..;5 hari yang lalu
@ToniLestari-y8x;Scroll mulu di coba aja main di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17.;5 hari yang lalu
@TaufikAyuningtyas-q3j;Gacorrr parah sih di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】.;5 hari yang lalu
@SariPermata-y3d;Kaget sih awalnya aku kira bohongan,ternyata di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 banyak banget benefitnya!.;5 hari yang lalu
@yasinfadiel9816;HP lipet 2 gasih?;5 hari yang lalu
@LinLin-xw4iw;Ngga mau, aku mau Huawei Pura X. Please, kapan rilis di Indo? 😭🙏;5 hari yang lalu
@aldiputra7245;"yang bilang nunggu gcam dapat confignya,sadar dek
walau pake konfig dengan blabalabalaba
klo camera bawaan aja ga support ya sama aja";5 hari yang lalu
@ridwan_tricks;Huawei kepada tim mendang mending : 0:33;5 hari yang lalu
@dimartv2799;Kayak chart meme coin aja;5 hari yang lalu
@ilhammaulanaa;KAMERA NYA GELOOOOOOOO;5 hari yang lalu
@AD18BC;next nya 4 lipet;5 hari yang lalu
@IndahSuciani-d3w;Orang,, penasaran aja yg beli ini.. Hp;5 hari yang lalu
@adis.g6569;kek 50 jt itu daun aja. Negara uda kere;5 hari yang lalu
@aryyunus5721;Langsung CO gua;5 hari yang lalu
@mikeminervini8713;🇨🇳🇨🇳🇨🇳 💪🏻💪🏻💪🏻;5 hari yang lalu
@FeryHokya;Wanjir pantes kakak ku punya hp  model lan gitu  gass otw sekolah korea biar bisa kerja di korea aq 😅;5 hari yang lalu
@Flock-y;Gak ditest gaming rasanya kaya ada yg ganjel🤷‍♂️;5 hari yang lalu
@bagassantoso0708;HP nya bagus sih tapi yang gak bikin nyaman nya kalau di buka masih ada lengkungan nya ya walaupun sedikit sih lengkungan nya;5 hari yang lalu
@AvrilZidan;00:48 50 juta an AJA cenah 😩😩;5 hari yang lalu
@imammahmud2451;moga bisa beli aamiin2;5 hari yang lalu
@saturas4empat;Kalo gini terus, Jasa service hp bakal gulung tikar 😅;5 hari yang lalu
@aryyunus5721;Dalam mimpi;5 hari yang lalu
@rowbeteinstein2667;Alhamdulillah nonton langsung dari hape yang baru banget di beli . Esia slank 😊;5 hari yang lalu
@IrgiFegelein_;"""50 jutaan aja"" 💀💵";5 hari yang lalu
@ゴジラ;"Dari segi spec & features, inovasi bawaan huawei mmg top. TAPI dari segi performance chipset terutama Silicon Kirin mmg lemah..lag & cepat panas.. yg bagus chip flagship android cuma series ""Snapdragon elite & Dimensity 9400""";5 hari yang lalu
@mohamadilham1384;"""Hape lu lipet berapa, bos?""

~ David GadgetIn";5 hari yang lalu
@aku-siapa-p7t;Oke, gpp nonton doang 😢;5 hari yang lalu
@hariscahyanugroho3257;TIM YANG NONTON PAKE IPHONE 16pro DESSERT TITANIUM ABSEN!!! 🤪😍;5 hari yang lalu
@kucingnana8417;tetep aja cewe tau nya ipong bang😂;5 hari yang lalu
@defransarwani6152;IPHONE MINGGIR DLU DEH😅😅;5 hari yang lalu
@hafizhhalwa2485;Harganya di tokopedia bukan 50 jutaan tapi 98 jutaan;5 hari yang lalu
@hakikat7625;YANG MAU BARENGAN BELI, BESOK SAYA TUNGGU DI MANA?;5 hari yang lalu
@MamiKeche;Edaaaaan...hp kayak pintu garasi...😅😅;5 hari yang lalu
@Nobara123-n2b;Melihat huawei, apple rasanya jadi sangat tertinggal soal inovasi;5 hari yang lalu
@jaalsharaligayatri;remaja 2010an sangat menjauhi merk huawei😂;5 hari yang lalu
@a.r.j5629;weheheh gila;5 hari yang lalu
@channelfajar3596;Nnton pake hape 1jutaan ☝️;5 hari yang lalu
@EkaaWa7122;1th kmudian ngeletek dilipatan nya 😅;5 hari yang lalu
@Pastiadasolusi88;"Minusnya 
1. pemakaian waktu aktif HPnya cuman setengah S25 series.
2. Teknologi Prosesor hanya 7nm, boros daya, jauh lebih cepat SD 8 elite / Dimensity 9400
3. Berbahaya apabila menggunakan Apk 3rd party di barengi Apk mobile banking.
4. Layar 90Hz
5. Engsel rawan rusak.
6. loudspeaker kurang keras.
7. Pilihan apk resmi lebih sedikit.
8. Penggunaan apk 3rd party tidak selancar apk resmi.
9. Update apk 3rd party manual.
10. Mahalll😂🎉";5 hari yang lalu (diedit)
@MuhammadNajmiYazidAsyrof-fv7yv;Bang review hp honor 200pro bang;5 hari yang lalu
@adjie_sulistiyanto3214;Review Vivo V50 Lite bang🙏🏼🙏🏼🙏🏼;5 hari yang lalu
@robinyaprobin7170;Bang mau tanyak kualitas lebih kurang dibandingkan yg jual di china;5 hari yang lalu
@yothaarthautama2005;Di zaman ekonomi blangsak alias morat marit duit 50 juta mending investasi logam mulia. Beli hp cukup rp 1 jutaan aja lah 😂 logam mulia paling cepat di gadai/ di jual klo ada keperluan mendesak. Klo hp di jual harga nya jatuh bngt 😢;5 hari yang lalu (diedit)
@nabeel111jr4;Riview hp inoi bang;5 hari yang lalu
@SyaputraRomy;50jt bisa dapat dua motor beat plus masih ada kembalian nya;5 hari yang lalu
@Setiagenshin;Otw beli;5 hari yang lalu
@JOVICHANNEL1;Kemarin pengen beli ini, takut patah, terakhir ambil Infinix;5 hari yang lalu
@riskiadrianto2467;pngen beli 3 buat keluarga.... tp bngung dwit nya gak ada... 😊😊;5 hari yang lalu
@andreisreivany;dapat masukan sblm bli HP. thanks Vid.;5 hari yang lalu
@ilhamdani4661;Ngeri flexible nya kena. Keinget hp lipat jaman jadul;5 hari yang lalu
@dimasmawarid4031;kasian orang amerika mau beli ginian 100jt kali harganya 😂😂;5 hari yang lalu
@ArgaRoihan;Kaget pas layarnya sama kaya daunnya wkwkw;5 hari yang lalu
@faridmorwest;Amerika : kami punya iphone dengan lebih banyak inovasi 🗣️🗣️;5 hari yang lalu
@putrashah-x4k;ges chipset kirin 9000 kalau bisa dibanding , sebanding ama chipset apa;5 hari yang lalu
@LerrTV;0:32 minggir luuu ...... 🤣;5 hari yang lalu (diedit)
@hendrivour;biar kata ga kebeli sekarang, tp kek demen aja liat perkembangan teknologi. keren keren....;5 hari yang lalu
@havidabdad7512;Sayang nggak 5G;5 hari yang lalu
@yokhy7080;TT sama inpinik tambah brp bang🤡;5 hari yang lalu
@badakkuro-c8p;ga dibahas harmoninya bang?;5 hari yang lalu (diedit)
@farisyahifdanurwati355;Bang bahas Samsung a26 5g pliss bang🙏🏻;5 hari yang lalu
@bimeifrancesco;keren banged sih huawei, semoga suatu saat saya bisa beli ni hp❤;5 hari yang lalu
@sukarmansukarman9038;Kenapa pas buka link tokped jd 980.000.000 wkwkwkkwkkww;5 hari yang lalu
@Pembantai_zionis_pesek;preet;5 hari yang lalu
@deryriwansyah3482;hahaha ngakak;5 hari yang lalu
@ahmadzacky9724;Kismiiiiinnnnn....😂😂😂😂😂;5 hari yang lalu
@Alisalusiyaizl3qx2jf6u;Ribet amat 😂;5 hari yang lalu
@MuhammadFadly-lf8pc;Merk hp yg gk bakal gw beli;5 hari yang lalu
@fakhrulraji92;mending iphone dong, sekarang punya tombol khusus kamera 🤡;5 hari yang lalu
@deddyiswary4004;Sedangkan ip masih sibuk dgan model bobanya🗿;5 hari yang lalu
@mampirvillapuncak;Huawei ada aja inovasi nya🎉;5 hari yang lalu
@GanjarDrajat;Buat apa hp gitu mempersulit hidup;5 hari yang lalu
@kucingtekno3920;Kalian terlalu fokus ke mate xt, sampe g sadar bang david gak pake musik yg biasanya;5 hari yang lalu
@Nekoyaw;ini hp harganya Rp99.999.999 di tiktok, sama Rp979.900.032 di Tokped bang? ...........;5 hari yang lalu
@hseaven1529;Minggir lu miskin 😂;5 hari yang lalu
@musapasapa1939;"Anjir 50 juta aja😭🤣
Klau aku 50 ribu aja, iya mungkin 😢😅";5 hari yang lalu
@yantojullie1484;"Kemaren ishowspeed beli $3000 kalo gk salah
Tapi...Dia beli lgsg di china😅";5 hari yang lalu
@syycogan0279;"""50jt an aja"" 🗿";5 hari yang lalu
@yejiryu;Ngakak pas ada sound  ishowspeed minggir lu miskin 😅;5 hari yang lalu
@anelpictures;"Nunggu IP fold.
Klo ada sy siap nonton. 🤭";5 hari yang lalu
@WARJOEL;Kameranya bagus banget Co 😂;5 hari yang lalu
@florenciothomas1853;Ga ada obat 🤯🤯🤯🤯🤯;5 hari yang lalu
@agunggunawan7466;Review inoi a75 elegance bang 🙏;5 hari yang lalu
@capilarpro;tukang servis ketar ketir;5 hari yang lalu
@johntitor_;Ga bisa apple car play dan android auto 😂;5 hari yang lalu
@Faisalff-freefire;Murah kan😂;5 hari yang lalu
@deryriwansyah3482;gak bakalan kek nya wkwk;5 hari yang lalu
@meowwook4396;Bisa jadi IP fold tunggu aja 😂;4 hari yang lalu
@andiputra1197;Nungguin Huawei Pura X resmi gas beli;5 hari yang lalu
@entitasofficial;Ishowspeed dapet 3 jenis hp lipat salah satunya hp ini ketika berkunjung ke China;5 hari yang lalu
@embgr97;"Di luar bagus,
di odni kalau meeting masih pamerin buah-buahan 🤣🤣";5 hari yang lalu
@nyunyutharto1086;"Coba 6 bulan / 1 tahun lagi setelah ini. Anda review barang  yg ini yg ku pegang ini  lagi. 
Biasanya kalau yg lipat2 gini2 gak tahan lama cepet rusak. Karena menurut review anda barang kuat di lipat2. 
Harga 50 Jt loh ya ... anda lipat dan mekarkan bisa ribuan kali. Untuk kerja apa kira kira bondomu tuku kuwi mbalik. 
Ingat jangan fomo kawan beli fungsi ya ... ! Jangan beli gaya melulu. Ini import nih. Kalian harus konfersikan dgn keuntungan yg tepat agar bangsa ini gak kebebani sama pola lu hidup.
Semikin besar import maka neraca devisa kita akan tergerus imbasnya jelas penurunan nilai mata uang kita.
Tidak apa apa kalian bergaya tapi di balik kalian bergaya jangan merugikan yg lain. Berarti gimana caranya kalian mengimpaskan gaya kalian itu dgn producktif. 
Beberapa waktu lalu Bappenas daan BI telah merilis laporannya dan paling besar sumbangsih terjadinya tidak tercapai target target pertumbuhan karena dr yg sur plus plus itu di arahkan mengkatrol yang kurang (minus), di antaranya gaya kalian itu yaitu fomo. Sangat mending sekali kalau kalian belanja itu untuk menghasilkan devisa lagi, itu malah bagus.";5 hari yang lalu
@soelo0620;Huawei emang gila sih ..;5 hari yang lalu
@anwaradhiindrawan1997;Jujur gue dari dulu selalu benci sama produk2 china, kalo menurut gue china itu bukan bener2 menemukan/menciptakan sesuatu tp mengembangkan yg sudah ada tp jauh lebih canggih baik di dunia elektronik sampe dunia otomotif, jujur benci tp emang hidup didunia butuh negara2 kaya china ini, biar semua ga flat2 aja, biar semua ga main aman aja sama yg udah ada;5 hari yang lalu
@wahyuariatama;Kl salah lipet gmn ya?;5 hari yang lalu
@sultan_kids3203;Murah bangeeet😢;5 hari yang lalu
@HervinajiSaputra;"Bg David coba review Poco pad 
Soalnya mau beli nihh😊😢";5 hari yang lalu
@aannnn774;Tinggal tunggu engsel nya seret😂😂;5 hari yang lalu
@linggarbagus4773;"Intinya kapok beli hp lipet brand ""S""";5 hari yang lalu
@lessthanahundredTM;Hape lipet 3 lama-lama lipet 10 kyk ninja scroll d buka keluar kunai, shuriken 😅;5 hari yang lalu
@rwerkudoro6322;CUMA NONTON DOANG beli kagak.;5 hari yang lalu
@alie.yukiemura;kekurangan Huawei cuma 1 : dibanned trump. :face-blue-smiling:;5 hari yang lalu
@pemberantaskejahatan1234;Huawei dari dulu ngga kaleng2, masih setia wawe nova 5t eheh, tunggu seri bawahnya resmi lagi 😢;5 hari yang lalu
@tonitang5978;🇦🇺 as ,: jika tidak mampu bersaing larang mereka 😂;5 hari yang lalu
@hanyareceh;Harus nya namanya Mate Z Fold ga sih. Gara gara udah di pakai merek sebelah nanya ada Z fold tapi hapenya lipet V 😂😂😂😂;5 hari yang lalu
@SongofIceandTea;"""Hp lu lipet berapa bos ?"" Jokes horang kaya 2025 😂😂";5 hari yang lalu
@Ervino_rainy;Mahal yang sesuai sama teknologi nya ❤❤❤❤;5 hari yang lalu
@pqrtuvxyz28;penasaran sama layanan aftersales produk paling premiumnya, apa sekelas Vivo atau malah sebobrok Scamsung 😂;5 hari yang lalu
@nyunyutharto1086;Tak usah di bantah karena ini relitasnya, real angka Yg di laporkan Bappenas dan BI.;5 hari yang lalu
@nyunyutharto1086;"Jangannkalian semua cuma teriak Indonesia gelap dan lain lain. Kalian gak dapat kerjaan kerjaan susqh di negeri ini tapi pola hidup kalian masih demikian, itu juga sumbangsih kalian sendiri untuk keterpurukan yg terjadi. Setidaknya kakian hanya di minta menahan gaya kalian, sekedar demikian. 
Maka lihat urgensinya. Pada segala hal rumusan seperti yang saya contohkan perihal kalian harus mengerti kebutuhan dgn sekala prioritas dan dgn mengukur imbas secara social ekonomi sebagai bangsa / warga suatu negara yg menginginkan kemajuan peran ekonomi bisa tercapai setiap warganya bukan hanya anda doang.";5 hari yang lalu
@libanpng;pasti midionyaa  ga stabil 😭kaya iphone;5 hari yang lalu
@IErfanCN;GG;5 hari yang lalu
@rizkyr1z673;tenang...🤚 tunggu aja abis ini keluar hp yg pas dibuka ke sejadah..;5 hari yang lalu
@yafizafrhan;akhir nya;5 hari yang lalu
@Bowie_Plays;CLBK, Cuma Liat Beli Kagak;5 hari yang lalu
@setetestintapena1879;3 jempol?;5 hari yang lalu
@suparmanheroes;Saking op nya di ban google😂;5 hari yang lalu
@dikatoki4313;50 jutaan aja🗿;5 hari yang lalu
@Jajaburan;Jeleknya Huawei cuma satu namanya china banget coba rebranding gitu pake nama lain 👍;5 hari yang lalu
@mkeyady2805;Bang please review xiomi redmi turbo 4 atau turbo 4 pro 🙏;5 hari yang lalu
@chasmamalik2339;Reviewnya dong yg sdh beli, gimana experience nya pake nih hp, soalnya saya mau tau aja soalnya gak punya duit..;5 hari yang lalu
@Hai_Ren;Hebat china🎉;5 hari yang lalu
@shohibulmiftah8021;👍👍;5 hari yang lalu
@wardimanwardiman6085;Lebih mahal iPhone 8😂😂😂😂 Dimata orang orang;5 hari yang lalu
@ClayRunes;gua liat review  gaming di stream nya speed, kok performa HP nya agak jelek ya? banyak crash, ngeframe pas main game;5 hari yang lalu
@xylent839;Mending realme 2jt an udh dapet yg xt juga;5 hari yang lalu
@aryaramadhaniwisanggeniv2698;aku udah chekout bang;5 hari yang lalu
@willygumilar;Biaya service LCD nya brpa duit bang 😅;5 hari yang lalu
@obbywiryaputrapratama4137;Gila sih China, gk mobil gk gadget udh siap gelut 😅;5 hari yang lalu
@KrisnaAgus-h8v;"Jadi Ingat Waktu ISHOWSPEED KE CINA .🥰 
""This Is Chinese Phone ,OMG "".";5 hari yang lalu
@sannypsaykho;"Redmi Pad SE 8"" kapan nih? perasaan beberapa Video terakhir, review Mahal semua .";5 hari yang lalu
@misnowijaya_83;Gila sie harganya😂😂😂;5 hari yang lalu
@dduddurri;🗣TECNOLOGIAAA...;5 hari yang lalu
@StereotypedMe_;Pffft huawei 😂;5 hari yang lalu
@WakSugiono-ve6lw;"Jadi.... Cuma bisa nonton aja, gak bisa beli... 
50 juta coeeee... 😢😢😢😢";5 hari yang lalu
@AbdulLatif-m8g;tim yg beli doang gk nonton;5 hari yang lalu
@bangdavid2652;Kira kira 10 ribu kurang berapa ya buat beli;5 hari yang lalu
@array_wibu;review laptop Toshiba Portege X30-E dong, cocok banget buat budget pelajar ini, performanya udah mumpuni banget buat multitasking dan game;5 hari yang lalu
@iniiramliii;bang tolong review poco m7 pro dong pengen tau pendapat bang david kek gmana;5 hari yang lalu
@Thepowerof2190;Dia teralu kaya😭;5 hari yang lalu
@rudicidur;Tim yang gk punya uang😅😅😅;5 hari yang lalu
@zulfanmoon9038;50 jutaan aja...jiwa muiskin aku meronta ronta lur 🤣🤣;5 hari yang lalu
@dedimalik5098;👍👍👍;5 hari yang lalu
